timestamp,DSP
20160314 00:00,-0.251
20160314 00:30,-0.251
20160314 01:00,-0.251
20160314 01:30,-0.251
20160314 02:00,-0.251
20160314 02:30,-0.251
20160314 03:00,-0.275
20160314 03:30,-0.275
20160314 04:00,-0.275
20160314 04:30,-0.275
20160314 05:00,-0.275
20160314 05:30,-0.275
20160314 06:00,-0.137
20160314 06:30,-0.137
20160314 07:00,-0.137
20160314 07:30,-0.137
20160314 08:00,-0.137
20160314 08:30,-0.137
20160314 09:00,-0.137
20160314 09:30,-0.137
20160314 10:00,-0.157
20160314 10:30,-0.157
20160314 11:00,-0.157
20160314 11:30,-0.167
20160314 12:00,-0.167
20160314 12:30,-0.167
20160314 13:00,-0.167
20160314 13:30,-0.157
20160314 14:00,-0.157
20160314 14:30,-0.157
20160314 15:00,-0.157
20160314 15:30,-0.157
20160314 16:00,-0.157
20160314 16:30,-0.157
20160314 17:00,1
20160314 17:30,1
20160314 18:00,1
20160314 18:30,1
20160314 19:00,1
20160314 19:30,1
20160314 20:00,1
20160314 20:30,1
20160314 21:00,-0.24
20160314 21:30,-0.24
20160314 22:00,-0.24
20160314 22:30,-0.24
20160314 23:00,-0.275
20160314 23:30,-0.275
20160315 00:00,-0.251
20160315 00:30,-0.251
20160315 01:00,-0.251
20160315 01:30,-0.251
20160315 02:00,-0.251
20160315 02:30,-0.251
20160315 03:00,-0.275
20160315 03:30,-0.275
20160315 04:00,-0.275
20160315 04:30,-0.275
20160315 05:00,-0.275
20160315 05:30,-0.275
20160315 06:00,-0.137
20160315 06:30,-0.137
20160315 07:00,-0.137
20160315 07:30,-0.137
20160315 08:00,-0.137
20160315 08:30,-0.137
20160315 09:00,-0.137
20160315 09:30,-0.137
20160315 10:00,-0.157
20160315 10:30,-0.157
20160315 11:00,-0.157
20160315 11:30,-0.167
20160315 12:00,-0.167
20160315 12:30,-0.167
20160315 13:00,-0.167
20160315 13:30,-0.157
20160315 14:00,-0.157
20160315 14:30,-0.157
20160315 15:00,-0.157
20160315 15:30,-0.157
20160315 16:00,-0.157
20160315 16:30,-0.157
20160315 17:00,1
20160315 17:30,1
20160315 18:00,1
20160315 18:30,1
20160315 19:00,1
20160315 19:30,1
20160315 20:00,1
20160315 20:30,1
20160315 21:00,-0.24
20160315 21:30,-0.24
20160315 22:00,-0.24
20160315 22:30,-0.24
20160315 23:00,-0.275
20160315 23:30,-0.275
20160316 00:00,-0.251
20160316 00:30,-0.251
20160316 01:00,-0.251
20160316 01:30,-0.251
20160316 02:00,-0.251
20160316 02:30,-0.251
20160316 03:00,-0.275
20160316 03:30,-0.275
20160316 04:00,-0.275
20160316 04:30,-0.275
20160316 05:00,-0.275
20160316 05:30,-0.275
20160316 06:00,-0.137
20160316 06:30,-0.137
20160316 07:00,-0.137
20160316 07:30,-0.137
20160316 08:00,-0.137
20160316 08:30,-0.137
20160316 09:00,-0.137
20160316 09:30,-0.137
20160316 10:00,-0.157
20160316 10:30,-0.157
20160316 11:00,-0.157
20160316 11:30,-0.167
20160316 12:00,-0.167
20160316 12:30,-0.167
20160316 13:00,-0.167
20160316 13:30,-0.157
20160316 14:00,-0.157
20160316 14:30,-0.157
20160316 15:00,-0.157
20160316 15:30,-0.157
20160316 16:00,-0.157
20160316 16:30,-0.157
20160316 17:00,1
20160316 17:30,1
20160316 18:00,1
20160316 18:30,1
20160316 19:00,1
20160316 19:30,1
20160316 20:00,1
20160316 20:30,1
20160316 21:00,-0.24
20160316 21:30,-0.24
20160316 22:00,-0.24
20160316 22:30,-0.24
20160316 23:00,-0.275
20160316 23:30,-0.275
20160317 00:00,-0.251
20160317 00:30,-0.251
20160317 01:00,-0.251
20160317 01:30,-0.251
20160317 02:00,-0.251
20160317 02:30,-0.251
20160317 03:00,-0.275
20160317 03:30,-0.275
20160317 04:00,-0.275
20160317 04:30,-0.275
20160317 05:00,-0.275
20160317 05:30,-0.275
20160317 06:00,-0.137
20160317 06:30,-0.137
20160317 07:00,-0.137
20160317 07:30,-0.137
20160317 08:00,-0.137
20160317 08:30,-0.137
20160317 09:00,-0.137
20160317 09:30,-0.137
20160317 10:00,-0.157
20160317 10:30,-0.157
20160317 11:00,-0.157
20160317 11:30,-0.167
20160317 12:00,-0.167
20160317 12:30,-0.167
20160317 13:00,-0.167
20160317 13:30,-0.157
20160317 14:00,-0.157
20160317 14:30,-0.157
20160317 15:00,-0.157
20160317 15:30,-0.157
20160317 16:00,-0.157
20160317 16:30,-0.157
20160317 17:00,1
20160317 17:30,1
20160317 18:00,1
20160317 18:30,1
20160317 19:00,1
20160317 19:30,1
20160317 20:00,1
20160317 20:30,1
20160317 21:00,-0.24
20160317 21:30,-0.24
20160317 22:00,-0.24
20160317 22:30,-0.24
20160317 23:00,-0.275
20160317 23:30,-0.275
20160318 00:00,-0.251
20160318 00:30,-0.251
20160318 01:00,-0.251
20160318 01:30,-0.251
20160318 02:00,-0.251
20160318 02:30,-0.251
20160318 03:00,-0.275
20160318 03:30,-0.275
20160318 04:00,-0.275
20160318 04:30,-0.275
20160318 05:00,-0.275
20160318 05:30,-0.275
20160318 06:00,-0.137
20160318 06:30,-0.137
20160318 07:00,-0.137
20160318 07:30,-0.137
20160318 08:00,-0.137
20160318 08:30,-0.137
20160318 09:00,-0.137
20160318 09:30,-0.137
20160318 10:00,-0.157
20160318 10:30,-0.157
20160318 11:00,-0.157
20160318 11:30,-0.167
20160318 12:00,-0.167
20160318 12:30,-0.167
20160318 13:00,-0.167
20160318 13:30,-0.157
20160318 14:00,-0.157
20160318 14:30,-0.157
20160318 15:00,-0.157
20160318 15:30,-0.157
20160318 16:00,-0.157
20160318 16:30,-0.157
20160318 17:00,1
20160318 17:30,1
20160318 18:00,1
20160318 18:30,1
20160318 19:00,1
20160318 19:30,1
20160318 20:00,1
20160318 20:30,1
20160318 21:00,-0.24
20160318 21:30,-0.24
20160318 22:00,-0.24
20160318 22:30,-0.24
20160318 23:00,-0.275
20160318 23:30,-0.275
20160319 00:00,-0.251
20160319 00:30,-0.251
20160319 01:00,-0.251
20160319 01:30,-0.251
20160319 02:00,-0.251
20160319 02:30,-0.251
20160319 03:00,-0.275
20160319 03:30,-0.275
20160319 04:00,-0.275
20160319 04:30,-0.275
20160319 05:00,-0.275
20160319 05:30,-0.275
20160319 06:00,-0.137
20160319 06:30,-0.137
20160319 07:00,-0.137
20160319 07:30,-0.137
20160319 08:00,-0.137
20160319 08:30,-0.137
20160319 09:00,-0.137
20160319 09:30,-0.137
20160319 10:00,-0.157
20160319 10:30,-0.157
20160319 11:00,-0.157
20160319 11:30,-0.167
20160319 12:00,-0.167
20160319 12:30,-0.167
20160319 13:00,-0.167
20160319 13:30,-0.157
20160319 14:00,-0.157
20160319 14:30,-0.157
20160319 15:00,-0.157
20160319 15:30,-0.157
20160319 16:00,-0.157
20160319 16:30,-0.157
20160319 17:00,1
20160319 17:30,1
20160319 18:00,1
20160319 18:30,1
20160319 19:00,1
20160319 19:30,1
20160319 20:00,1
20160319 20:30,1
20160319 21:00,-0.24
20160319 21:30,-0.24
20160319 22:00,-0.24
20160319 22:30,-0.24
20160319 23:00,-0.275
20160319 23:30,-0.275
20160320 00:00,-0.251
20160320 00:30,-0.251
20160320 01:00,-0.251
20160320 01:30,-0.251
20160320 02:00,-0.251
20160320 02:30,-0.251
20160320 03:00,-0.275
20160320 03:30,-0.275
20160320 04:00,-0.275
20160320 04:30,-0.275
20160320 05:00,-0.275
20160320 05:30,-0.275
20160320 06:00,-0.137
20160320 06:30,-0.137
20160320 07:00,-0.137
20160320 07:30,-0.137
20160320 08:00,-0.137
20160320 08:30,-0.137
20160320 09:00,-0.137
20160320 09:30,-0.137
20160320 10:00,-0.157
20160320 10:30,-0.157
20160320 11:00,-0.157
20160320 11:30,-0.167
20160320 12:00,-0.167
20160320 12:30,-0.167
20160320 13:00,-0.167
20160320 13:30,-0.157
20160320 14:00,-0.157
20160320 14:30,-0.157
20160320 15:00,-0.157
20160320 15:30,-0.157
20160320 16:00,-0.157
20160320 16:30,-0.157
20160320 17:00,1
20160320 17:30,1
20160320 18:00,1
20160320 18:30,1
20160320 19:00,1
20160320 19:30,1
20160320 20:00,1
20160320 20:30,1
20160320 21:00,-0.24
20160320 21:30,-0.24
20160320 22:00,-0.24
20160320 22:30,-0.24
20160320 23:00,-0.275
20160320 23:30,-0.275
20160321 00:00,-0.251
20160321 00:30,-0.251
20160321 01:00,-0.251
20160321 01:30,-0.251
20160321 02:00,-0.251
20160321 02:30,-0.251
20160321 03:00,-0.275
20160321 03:30,-0.275
20160321 04:00,-0.275
20160321 04:30,-0.275
20160321 05:00,-0.275
20160321 05:30,-0.275
20160321 06:00,-0.137
20160321 06:30,-0.137
20160321 07:00,-0.137
20160321 07:30,-0.137
20160321 08:00,-0.137
20160321 08:30,-0.137
20160321 09:00,-0.137
20160321 09:30,-0.137
20160321 10:00,-0.157
20160321 10:30,-0.157
20160321 11:00,-0.157
20160321 11:30,-0.167
20160321 12:00,-0.167
20160321 12:30,-0.167
20160321 13:00,-0.167
20160321 13:30,-0.157
20160321 14:00,-0.157
20160321 14:30,-0.157
20160321 15:00,-0.157
20160321 15:30,-0.157
20160321 16:00,-0.157
20160321 16:30,-0.157
20160321 17:00,1
20160321 17:30,1
20160321 18:00,1
20160321 18:30,1
20160321 19:00,1
20160321 19:30,1
20160321 20:00,1
20160321 20:30,1
20160321 21:00,-0.24
20160321 21:30,-0.24
20160321 22:00,-0.24
20160321 22:30,-0.24
20160321 23:00,-0.275
20160321 23:30,-0.275
20160322 00:00,-0.251
20160322 00:30,-0.251
20160322 01:00,-0.251
20160322 01:30,-0.251
20160322 02:00,-0.251
20160322 02:30,-0.251
20160322 03:00,-0.275
20160322 03:30,-0.275
20160322 04:00,-0.275
20160322 04:30,-0.275
20160322 05:00,-0.275
20160322 05:30,-0.275
20160322 06:00,-0.137
20160322 06:30,-0.137
20160322 07:00,-0.137
20160322 07:30,-0.137
20160322 08:00,-0.137
20160322 08:30,-0.137
20160322 09:00,-0.137
20160322 09:30,-0.137
20160322 10:00,-0.157
20160322 10:30,-0.157
20160322 11:00,-0.157
20160322 11:30,-0.167
20160322 12:00,-0.167
20160322 12:30,-0.167
20160322 13:00,-0.167
20160322 13:30,-0.157
20160322 14:00,-0.157
20160322 14:30,-0.157
20160322 15:00,-0.157
20160322 15:30,-0.157
20160322 16:00,-0.157
20160322 16:30,-0.157
20160322 17:00,1
20160322 17:30,1
20160322 18:00,1
20160322 18:30,1
20160322 19:00,1
20160322 19:30,1
20160322 20:00,1
20160322 20:30,1
20160322 21:00,-0.24
20160322 21:30,-0.24
20160322 22:00,-0.24
20160322 22:30,-0.24
20160322 23:00,-0.275
20160322 23:30,-0.275
20160323 00:00,-0.251
20160323 00:30,-0.251
20160323 01:00,-0.251
20160323 01:30,-0.251
20160323 02:00,-0.251
20160323 02:30,-0.251
20160323 03:00,-0.275
20160323 03:30,-0.275
20160323 04:00,-0.275
20160323 04:30,-0.275
20160323 05:00,-0.275
20160323 05:30,-0.275
20160323 06:00,-0.137
20160323 06:30,-0.137
20160323 07:00,-0.137
20160323 07:30,-0.137
20160323 08:00,-0.137
20160323 08:30,-0.137
20160323 09:00,-0.137
20160323 09:30,-0.137
20160323 10:00,-0.157
20160323 10:30,-0.157
20160323 11:00,-0.157
20160323 11:30,-0.167
20160323 12:00,-0.167
20160323 12:30,-0.167
20160323 13:00,-0.167
20160323 13:30,-0.157
20160323 14:00,-0.157
20160323 14:30,-0.157
20160323 15:00,-0.157
20160323 15:30,-0.157
20160323 16:00,-0.157
20160323 16:30,-0.157
20160323 17:00,1
20160323 17:30,1
20160323 18:00,1
20160323 18:30,1
20160323 19:00,1
20160323 19:30,1
20160323 20:00,1
20160323 20:30,1
20160323 21:00,-0.24
20160323 21:30,-0.24
20160323 22:00,-0.24
20160323 22:30,-0.24
20160323 23:00,-0.275
20160323 23:30,-0.275
20160324 00:00,-0.251
20160324 00:30,-0.251
20160324 01:00,-0.251
20160324 01:30,-0.251
20160324 02:00,-0.251
20160324 02:30,-0.251
20160324 03:00,-0.275
20160324 03:30,-0.275
20160324 04:00,-0.275
20160324 04:30,-0.275
20160324 05:00,-0.275
20160324 05:30,-0.275
20160324 06:00,-0.137
20160324 06:30,-0.137
20160324 07:00,-0.137
20160324 07:30,-0.137
20160324 08:00,-0.137
20160324 08:30,-0.137
20160324 09:00,-0.137
20160324 09:30,-0.137
20160324 10:00,-0.157
20160324 10:30,-0.157
20160324 11:00,-0.157
20160324 11:30,-0.167
20160324 12:00,-0.167
20160324 12:30,-0.167
20160324 13:00,-0.167
20160324 13:30,-0.157
20160324 14:00,-0.157
20160324 14:30,-0.157
20160324 15:00,-0.157
20160324 15:30,-0.157
20160324 16:00,-0.157
20160324 16:30,-0.157
20160324 17:00,1
20160324 17:30,1
20160324 18:00,1
20160324 18:30,1
20160324 19:00,1
20160324 19:30,1
20160324 20:00,1
20160324 20:30,1
20160324 21:00,-0.24
20160324 21:30,-0.24
20160324 22:00,-0.24
20160324 22:30,-0.24
20160324 23:00,-0.275
20160324 23:30,-0.275
20160325 00:00,-0.251
20160325 00:30,-0.251
20160325 01:00,-0.251
20160325 01:30,-0.251
20160325 02:00,-0.251
20160325 02:30,-0.251
20160325 03:00,-0.275
20160325 03:30,-0.275
20160325 04:00,-0.275
20160325 04:30,-0.275
20160325 05:00,-0.275
20160325 05:30,-0.275
20160325 06:00,-0.137
20160325 06:30,-0.137
20160325 07:00,-0.137
20160325 07:30,-0.137
20160325 08:00,-0.137
20160325 08:30,-0.137
20160325 09:00,-0.137
20160325 09:30,-0.137
20160325 10:00,-0.157
20160325 10:30,-0.157
20160325 11:00,-0.157
20160325 11:30,-0.167
20160325 12:00,-0.167
20160325 12:30,-0.167
20160325 13:00,-0.167
20160325 13:30,-0.157
20160325 14:00,-0.157
20160325 14:30,-0.157
20160325 15:00,-0.157
20160325 15:30,-0.157
20160325 16:00,-0.157
20160325 16:30,-0.157
20160325 17:00,1
20160325 17:30,1
20160325 18:00,1
20160325 18:30,1
20160325 19:00,1
20160325 19:30,1
20160325 20:00,1
20160325 20:30,1
20160325 21:00,-0.24
20160325 21:30,-0.24
20160325 22:00,-0.24
20160325 22:30,-0.24
20160325 23:00,-0.275
20160325 23:30,-0.275
20160326 00:00,-0.251
20160326 00:30,-0.251
20160326 01:00,-0.251
20160326 01:30,-0.251
20160326 02:00,-0.251
20160326 02:30,-0.251
20160326 03:00,-0.275
20160326 03:30,-0.275
20160326 04:00,-0.275
20160326 04:30,-0.275
20160326 05:00,-0.275
20160326 05:30,-0.275
20160326 06:00,-0.137
20160326 06:30,-0.137
20160326 07:00,-0.137
20160326 07:30,-0.137
20160326 08:00,-0.137
20160326 08:30,-0.137
20160326 09:00,-0.137
20160326 09:30,-0.137
20160326 10:00,-0.157
20160326 10:30,-0.157
20160326 11:00,-0.157
20160326 11:30,-0.167
20160326 12:00,-0.167
20160326 12:30,-0.167
20160326 13:00,-0.167
20160326 13:30,-0.157
20160326 14:00,-0.157
20160326 14:30,-0.157
20160326 15:00,-0.157
20160326 15:30,-0.157
20160326 16:00,-0.157
20160326 16:30,-0.157
20160326 17:00,1
20160326 17:30,1
20160326 18:00,1
20160326 18:30,1
20160326 19:00,1
20160326 19:30,1
20160326 20:00,1
20160326 20:30,1
20160326 21:00,-0.24
20160326 21:30,-0.24
20160326 22:00,-0.24
20160326 22:30,-0.24
20160326 23:00,-0.275
20160326 23:30,-0.275
20160327 00:00,-0.251
20160327 00:30,-0.251
20160327 01:00,-0.251
20160327 01:30,-0.251
20160327 02:00,-0.251
20160327 02:30,-0.251
20160327 03:00,-0.275
20160327 03:30,-0.275
20160327 04:00,-0.275
20160327 04:30,-0.275
20160327 05:00,-0.275
20160327 05:30,-0.275
20160327 06:00,-0.137
20160327 06:30,-0.137
20160327 07:00,-0.137
20160327 07:30,-0.137
20160327 08:00,-0.137
20160327 08:30,-0.137
20160327 09:00,-0.137
20160327 09:30,-0.137
20160327 10:00,-0.157
20160327 10:30,-0.157
20160327 11:00,-0.157
20160327 11:30,-0.167
20160327 12:00,-0.167
20160327 12:30,-0.167
20160327 13:00,-0.167
20160327 13:30,-0.157
20160327 14:00,-0.157
20160327 14:30,-0.157
20160327 15:00,-0.157
20160327 15:30,-0.157
20160327 16:00,-0.157
20160327 16:30,-0.157
20160327 17:00,1
20160327 17:30,1
20160327 18:00,1
20160327 18:30,1
20160327 19:00,1
20160327 19:30,1
20160327 20:00,1
20160327 20:30,1
20160327 21:00,-0.24
20160327 21:30,-0.24
20160327 22:00,-0.24
20160327 22:30,-0.24
20160327 23:00,-0.275
20160327 23:30,-0.275
20160328 00:00,-0.251
20160328 00:30,-0.251
20160328 01:00,-0.251
20160328 01:30,-0.251
20160328 02:00,-0.251
20160328 02:30,-0.251
20160328 03:00,-0.275
20160328 03:30,-0.275
20160328 04:00,-0.275
20160328 04:30,-0.275
20160328 05:00,-0.275
20160328 05:30,-0.275
20160328 06:00,-0.137
20160328 06:30,-0.137
20160328 07:00,-0.137
20160328 07:30,-0.137
20160328 08:00,-0.137
20160328 08:30,-0.137
20160328 09:00,-0.137
20160328 09:30,-0.137
20160328 10:00,-0.157
20160328 10:30,-0.157
20160328 11:00,-0.157
20160328 11:30,-0.167
20160328 12:00,-0.167
20160328 12:30,-0.167
20160328 13:00,-0.167
20160328 13:30,-0.157
20160328 14:00,-0.157
20160328 14:30,-0.157
20160328 15:00,-0.157
20160328 15:30,-0.157
20160328 16:00,-0.157
20160328 16:30,-0.157
20160328 17:00,1
20160328 17:30,1
20160328 18:00,1
20160328 18:30,1
20160328 19:00,1
20160328 19:30,1
20160328 20:00,1
20160328 20:30,1
20160328 21:00,-0.24
20160328 21:30,-0.24
20160328 22:00,-0.24
20160328 22:30,-0.24
20160328 23:00,-0.275
20160328 23:30,-0.275
20160329 00:00,-0.251
20160329 00:30,-0.251
20160329 01:00,-0.251
20160329 01:30,-0.251
20160329 02:00,-0.251
20160329 02:30,-0.251
20160329 03:00,-0.275
20160329 03:30,-0.275
20160329 04:00,-0.275
20160329 04:30,-0.275
20160329 05:00,-0.275
20160329 05:30,-0.275
20160329 06:00,-0.137
20160329 06:30,-0.137
20160329 07:00,-0.137
20160329 07:30,-0.137
20160329 08:00,-0.137
20160329 08:30,-0.137
20160329 09:00,-0.137
20160329 09:30,-0.137
20160329 10:00,-0.157
20160329 10:30,-0.157
20160329 11:00,-0.157
20160329 11:30,-0.167
20160329 12:00,-0.167
20160329 12:30,-0.167
20160329 13:00,-0.167
20160329 13:30,-0.157
20160329 14:00,-0.157
20160329 14:30,-0.157
20160329 15:00,-0.157
20160329 15:30,-0.157
20160329 16:00,-0.157
20160329 16:30,-0.157
20160329 17:00,1
20160329 17:30,1
20160329 18:00,1
20160329 18:30,1
20160329 19:00,1
20160329 19:30,1
20160329 20:00,1
20160329 20:30,1
20160329 21:00,-0.24
20160329 21:30,-0.24
20160329 22:00,-0.24
20160329 22:30,-0.24
20160329 23:00,-0.275
20160329 23:30,-0.275
20160330 00:00,-0.251
20160330 00:30,-0.251
20160330 01:00,-0.251
20160330 01:30,-0.251
20160330 02:00,-0.251
20160330 02:30,-0.251
20160330 03:00,-0.275
20160330 03:30,-0.275
20160330 04:00,-0.275
20160330 04:30,-0.275
20160330 05:00,-0.275
20160330 05:30,-0.275
20160330 06:00,-0.137
20160330 06:30,-0.137
20160330 07:00,-0.137
20160330 07:30,-0.137
20160330 08:00,-0.137
20160330 08:30,-0.137
20160330 09:00,-0.137
20160330 09:30,-0.137
20160330 10:00,-0.157
20160330 10:30,-0.157
20160330 11:00,-0.157
20160330 11:30,-0.167
20160330 12:00,-0.167
20160330 12:30,-0.167
20160330 13:00,-0.167
20160330 13:30,-0.157
20160330 14:00,-0.157
20160330 14:30,-0.157
20160330 15:00,-0.157
20160330 15:30,-0.157
20160330 16:00,-0.157
20160330 16:30,-0.157
20160330 17:00,1
20160330 17:30,1
20160330 18:00,1
20160330 18:30,1
20160330 19:00,1
20160330 19:30,1
20160330 20:00,1
20160330 20:30,1
20160330 21:00,-0.24
20160330 21:30,-0.24
20160330 22:00,-0.24
20160330 22:30,-0.24
20160330 23:00,-0.275
20160330 23:30,-0.275
20160331 00:00,-0.251
20160331 00:30,-0.251
20160331 01:00,-0.251
20160331 01:30,-0.251
20160331 02:00,-0.251
20160331 02:30,-0.251
20160331 03:00,-0.275
20160331 03:30,-0.275
20160331 04:00,-0.275
20160331 04:30,-0.275
20160331 05:00,-0.275
20160331 05:30,-0.275
20160331 06:00,-0.137
20160331 06:30,-0.137
20160331 07:00,-0.137
20160331 07:30,-0.137
20160331 08:00,-0.137
20160331 08:30,-0.137
20160331 09:00,-0.137
20160331 09:30,-0.137
20160331 10:00,-0.157
20160331 10:30,-0.157
20160331 11:00,-0.157
20160331 11:30,-0.167
20160331 12:00,-0.167
20160331 12:30,-0.167
20160331 13:00,-0.167
20160331 13:30,-0.157
20160331 14:00,-0.157
20160331 14:30,-0.157
20160331 15:00,-0.157
20160331 15:30,-0.157
20160331 16:00,-0.157
20160331 16:30,-0.157
20160331 17:00,1
20160331 17:30,1
20160331 18:00,1
20160331 18:30,1
20160331 19:00,1
20160331 19:30,1
20160331 20:00,1
20160331 20:30,1
20160331 21:00,-0.24
20160331 21:30,-0.24
20160331 22:00,-0.24
20160331 22:30,-0.24
20160331 23:00,-0.275
20160331 23:30,-0.275
20160501 00:00,-0.221
20160501 00:30,-0.221
20160501 01:00,-0.231
20160501 01:30,-0.231
20160501 02:00,-0.251
20160501 02:30,-0.251
20160501 03:00,-0.275
20160501 03:30,-0.275
20160501 04:00,-0.275
20160501 04:30,-0.275
20160501 05:00,-0.275
20160501 05:30,-0.275
20160501 06:00,-0.137
20160501 06:30,-0.137
20160501 07:00,-0.137
20160501 07:30,-0.137
20160501 08:00,-0.137
20160501 08:30,-0.137
20160501 09:00,-0.137
20160501 09:30,-0.137
20160501 10:00,-0.157
20160501 10:30,-0.157
20160501 11:00,-0.167
20160501 11:30,-0.167
20160501 12:00,-0.177
20160501 12:30,-0.187
20160501 13:00,-0.187
20160501 13:30,-0.177
20160501 14:00,-0.167
20160501 14:30,-0.167
20160501 15:00,-0.157
20160501 15:30,-0.157
20160501 16:00,-0.157
20160501 16:30,-0.157
20160501 17:00,1
20160501 17:30,1
20160501 18:00,1
20160501 18:30,1
20160501 19:00,1
20160501 19:30,1
20160501 20:00,1
20160501 20:30,1
20160501 21:00,-0.24
20160501 21:30,-0.24
20160501 22:00,-0.24
20160501 22:30,-0.24
20160501 23:00,-0.275
20160501 23:30,-0.275
20160502 00:00,-0.221
20160502 00:30,-0.221
20160502 01:00,-0.231
20160502 01:30,-0.231
20160502 02:00,-0.251
20160502 02:30,-0.251
20160502 03:00,-0.275
20160502 03:30,-0.275
20160502 04:00,-0.275
20160502 04:30,-0.275
20160502 05:00,-0.275
20160502 05:30,-0.275
20160502 06:00,-0.137
20160502 06:30,-0.137
20160502 07:00,-0.137
20160502 07:30,-0.137
20160502 08:00,-0.137
20160502 08:30,-0.137
20160502 09:00,-0.137
20160502 09:30,-0.137
20160502 10:00,-0.157
20160502 10:30,-0.157
20160502 11:00,-0.167
20160502 11:30,-0.167
20160502 12:00,-0.177
20160502 12:30,-0.187
20160502 13:00,-0.187
20160502 13:30,-0.177
20160502 14:00,-0.167
20160502 14:30,-0.167
20160502 15:00,-0.157
20160502 15:30,-0.157
20160502 16:00,-0.157
20160502 16:30,-0.157
20160502 17:00,1
20160502 17:30,1
20160502 18:00,1
20160502 18:30,1
20160502 19:00,1
20160502 19:30,1
20160502 20:00,1
20160502 20:30,1
20160502 21:00,-0.24
20160502 21:30,-0.24
20160502 22:00,-0.24
20160502 22:30,-0.24
20160502 23:00,-0.275
20160502 23:30,-0.275
20160503 00:00,-0.221
20160503 00:30,-0.221
20160503 01:00,-0.231
20160503 01:30,-0.231
20160503 02:00,-0.251
20160503 02:30,-0.251
20160503 03:00,-0.275
20160503 03:30,-0.275
20160503 04:00,-0.275
20160503 04:30,-0.275
20160503 05:00,-0.275
20160503 05:30,-0.275
20160503 06:00,-0.137
20160503 06:30,-0.137
20160503 07:00,-0.137
20160503 07:30,-0.137
20160503 08:00,-0.137
20160503 08:30,-0.137
20160503 09:00,-0.137
20160503 09:30,-0.137
20160503 10:00,-0.157
20160503 10:30,-0.157
20160503 11:00,-0.167
20160503 11:30,-0.167
20160503 12:00,-0.177
20160503 12:30,-0.187
20160503 13:00,-0.187
20160503 13:30,-0.177
20160503 14:00,-0.167
20160503 14:30,-0.167
20160503 15:00,-0.157
20160503 15:30,-0.157
20160503 16:00,-0.157
20160503 16:30,-0.157
20160503 17:00,1
20160503 17:30,1
20160503 18:00,1
20160503 18:30,1
20160503 19:00,1
20160503 19:30,1
20160503 20:00,1
20160503 20:30,1
20160503 21:00,-0.24
20160503 21:30,-0.24
20160503 22:00,-0.24
20160503 22:30,-0.24
20160503 23:00,-0.275
20160503 23:30,-0.275
20160504 00:00,-0.221
20160504 00:30,-0.221
20160504 01:00,-0.231
20160504 01:30,-0.231
20160504 02:00,-0.251
20160504 02:30,-0.251
20160504 03:00,-0.275
20160504 03:30,-0.275
20160504 04:00,-0.275
20160504 04:30,-0.275
20160504 05:00,-0.275
